x;y
127;-114
127;-108
127;-105
125;-101
120;-96
117;-95
115;-93
113;-91
110;-90
106;-88
99;-87
95;-87
88;-87
86;-87
85;-86
83;-82
81;-79
78;-72
76;-68
74;-65
70;-60
70;-60
68;-57
63;-52
56;-47
53;-45
50;-43
46;-40
44;-38
40;-34
38;-31
36;-29
34;-26
33;-24
29;-18
28;-15
26;-11
24;-8
22;-5
17;0
14;2
12;4
7;7
5;9
3;12
0;17
-2;19
-4;22
-8;27
-10;29
-12;31
-14;33
-16;35
-21;39
-23;41
-26;43
-28;45
-30;47
-36;51
-38;53
-41;55
-43;57
-46;59
-52;63
-55;65
-62;68
-65;69
-68;71
-71;72
-76;76
-79;78
-81;81
-84;83
-89;88
-91;91
-94;93
-99;98
-102;100
-106;103
-109;104
-112;104
-114;104
-119;104
-122;104
-124;105
-127;108
-130;115
-130;118
-130;121
-130;123
-130;123
-130;123
